Time (s), Voltage (V) 
10.518428087234497,5.056640625
10.528997421264648,4.96875
10.539565324783325,5.0595703125
10.550135850906372,5.0595703125
10.56069827079773,5.0419921875
10.574289083480835,5.0478515625
10.585021018981934,5.056640625
10.595631122589111,5.0625
10.606193542480469,5.0595703125
10.616769790649414,4.9423828125
10.627334833145142,4.9482421875
10.637903213500977,5.00390625
10.648497343063354,4.9599609375
10.659071445465088,4.9482421875
10.669688701629639,5.056640625
10.683624267578125,4.9423828125
10.694385051727295,5.0625
10.705588340759277,5.021484375
10.716384649276733,5.015625
10.726990222930908,4.98046875
10.73770809173584,5.0478515625
10.748351573944092,5.0419921875
10.758970499038696,5.0537109375
10.769625902175903,5.0478515625
10.780217170715332,5.0478515625
10.795310258865356,4.95703125
10.806175231933594,4.96875
10.816917419433594,5.0390625
10.827533721923828,4.95703125
10.838202476501465,5.021484375
10.848798036575317,4.96875
10.859419584274292,4.9482421875
10.870020389556885,5.00390625
10.880601167678833,4.96875
10.891172170639038,5.0419921875
10.905587673187256,5.0361328125
10.91640305519104,5.0537109375
10.927053928375244,5.0537109375
10.937646389007568,5.00390625
10.948227405548096,4.9482421875
10.958793640136719,4.9423828125
10.969396114349365,4.9482421875
10.980006217956543,4.9541015625
10.990613222122192,5.0478515625
11.001243829727173,5.0244140625
11.01516318321228,5.056640625
